12 , 4817 , 3401 , 8218
5 , 5732 , 3244 , 8976
10 , 5859 , 3181 , 9040
2 , 7089 , 3146 , 10235
6 , 8330 , 3267 , 11597
7 , 12128 , 3156 , 15284
11 , 13084 , 3218 , 16302
8 , 8788 , 3407 , 12195
4 , 9923 , 3208 , 13131
61 , 12110 , 3490 , 15600
13 , 12801 , 3349 , 16150
14 , 13612 , 3058 , 16670
0 , 26611 , 3229 , 29840
15 , 21037 , 3077 , 24114
16 , 24461 , 3123 , 27584
41 , 25370 , 3290 , 28660
49 , 25094 , 3250 , 28344
54 , 25482 , 3330 , 28812
1 , 31330 , 3313 , 34643
9 , 36534 , 3126 , 39660
20 , 35256 , 5159 , 40415
26 , 38898 , 3223 , 42121
17 , 33114 , 6238 , 39352
21 , 39195 , 3244 , 42439
27 , 41405 , 3074 , 44479
53 , 50157 , 3319 , 53476
3 , 52447 , 3203 , 55650
40 , 51636 , 3132 , 54768
39 , 60637 , 3262 , 63899
38 , 59699 , 5396 , 65095
63 , 62443 , 3608 , 66051
73 , 67672 , 4252 , 71924
62 , 68488 , 4212 , 72700
29 , 71044 , 3172 , 74216
37 , 76115 , 3485 , 79600
24 , 79053 , 3156 , 82209
36 , 79719 , 3147 , 82866
72 , 79719 , 3177 , 82896
31 , 87876 , 3153 , 91029
23 , 90640 , 3196 , 93836
32 , 91827 , 3300 , 95127
28 , 97099 , 3147 , 100246
66 , 85117 , 15539 , 100656
109 , 115674 , 3303 , 118977
80 , 115553 , 3143 , 118696
116 , 119525 , 3199 , 122724
70 , 137709 , 3166 , 140875
69 , 137791 , 3160 , 140951
75 , 140448 , 3206 , 143654
97 , 153982 , 3346 , 157328
74 , 162469 , 3529 , 165998
57 , 173941 , 3199 , 177140
18 , 170441 , 3200 , 173641
33 , 188819 , 3092 , 191911
52 , 201249 , 3181 , 204430
44 , 222918 , 3112 , 226030
85 , 244557 , 3106 , 247663
48 , 265181 , 3091 , 268272
120 , 293760 , 3089 , 296849
67 , 313414 , 3168 , 316582
71 , 329710 , 3051 , 332761
30 , 337646 , 3010 , 340656
35 , 348707 , 3042 , 351749
68 , 363205 , 3246 , 366451
107 , 372218 , 2122 , 374340
55 , 384473 , 3089 , 387562
50 , 393741 , 2957 , 396698
112 , 400947 , 2872 , 403819
65 , 417912 , 3057 , 420969
113 , 429106 , 2915 , 432021
79 , 440928 , 3246 , 444174
34 , 449583 , 5098 , 454681
102 , 449528 , 3093 , 452621
106 , 469014 , 3110 , 472124
114 , 481133 , 3013 , 484146
88 , 490204 , 3143 , 493347
115 , 496670 , 3040 , 499710
90 , 509405 , 3016 , 512421
127 , 528004 , 3040 , 531044
89 , 544830 , 2926 , 547756
58 , 556618 , 3104 , 559722
60 , 560121 , 3123 , 563244
42 , 580949 , 3100 , 584049
76 , 588124 , 3140 , 591264
82 , 605266 , 3047 , 608313
124 , 613766 , 3148 , 616914
93 , 624617 , 2730 , 627347
83 , 637032 , 3062 , 640094
94 , 653224 , 3177 , 656401
95 , 668506 , 3005 , 671511
96 , 676053 , 3015 , 679068
59 , 686631 , 2688 , 689319
100 , 692211 , 2989 , 695200
101 , 701638 , 3005 , 704643
103 , 708286 , 2737 , 711023
105 , 722034 , 2705 , 724739
98 , 731344 , 3139 , 734483
99 , 739886 , 2994 , 742880
104 , 750229 , 3005 , 753234
78 , 768451 , 3050 , 771501
111 , 783453 , 3130 , 786583
22 , 792357 , 3024 , 795381
19 , 797597 , 3010 , 800607
77 , 810800 , 2883 , 813683
64 , 833218 , 3025 , 836243
25 , 844348 , 3187 , 847535
56 , 847892 , 3146 , 851038
46 , 854977 , 3135 , 858112
121 , 860164 , 2982 , 863146
86 , 869756 , 3043 , 872799
84 , 880443 , 3022 , 883465
122 , 886175 , 2620 , 888795
51 , 904473 , 2993 , 907466
81 , 922678 , 2847 , 925525
43 , 943817 , 2752 , 946569
45 , 963139 , 3141 , 966280
126 , 967735 , 2798 , 970533
108 , 991304 , 3014 , 994318
123 , 996714 , 3005 , 999719
87 , 1006637 , 2804 , 1009441
118 , 1017169 , 2985 , 1020154
92 , 1024428 , 2915 , 1027343
91 , 1031335 , 2786 , 1034121
47 , 1052390 , 3022 , 1055412
110 , 1063199 , 3037 , 1066236
117 , 1069443 , 3109 , 1072552
125 , 1086254 , 3085 , 1089339
119 , 1102644 , 4312 , 1106956