1  ,70488 ,661 ,71149
0  ,73040 ,677 ,73717
5  ,68401 ,636 ,69037
4  ,71608 ,672 ,72280
6  ,74366 ,682 ,75048
7  ,77933 ,648 ,78581
11 ,67937 ,622 ,68559
9  ,78808 ,625 ,79433
13 ,72718 ,969 ,73687
2  ,93196 ,1354,94550
8  ,82152 ,629 ,82781
3  ,97144 ,644 ,97788
18 ,74355 ,671 ,75026
12 ,100819,660 ,101479
17 ,94863 ,657 ,95520
10 ,109056,650 ,109706
16 ,97159 ,645 ,97804
15 ,98855 ,633 ,99488
19 ,103499,644 ,104143
14 ,113097,624 ,113721
20 ,123820,648 ,124468
21 ,95121 ,630 ,95751
22 ,82947 ,630 ,83577
23 ,84574 ,628 ,85202
26 ,75221 ,716 ,75937
25 ,82659 ,632 ,83291
24 ,86542 ,579 ,87121
28 ,82196 ,638 ,82834
30 ,73936 ,673 ,74609
27 ,95520 ,681 ,96201
29 ,79823 ,819 ,80642
31 ,77763 ,620 ,78383
33 ,75948 ,632 ,76580
32 ,80365 ,667 ,81032
36 ,76113 ,644 ,76757
35 ,85054 ,653 ,85707
34 ,99665 ,637 ,100302
37 ,80638 ,745 ,81383
44 ,58562 ,370 ,58932
38 ,90107 ,655 ,90762
42 ,75420 ,633 ,76053
39 ,83851 ,647 ,84498
40 ,84111 ,649 ,84760
41 ,84645 ,624 ,85269
43 ,80666 ,687 ,81353
45 ,89234 ,646 ,89880
46 ,87428 ,671 ,88099
49 ,85773 ,621 ,86394
50 ,84646 ,622 ,85268
48 ,95646 ,601 ,96247
47 ,100416,619 ,101035
51 ,84950 ,644 ,85594
53 ,72948 ,610 ,73558
54 ,69955 ,729 ,70684
57 ,51890 ,341 ,52231
52 ,82310 ,587 ,82897
55 ,78472 ,622 ,79094
58 ,72834 ,614 ,73448
56 ,85723 ,665 ,86388
60 ,86130 ,582 ,86712
59 ,88123 ,565 ,88688
67 ,54101 ,323 ,54424
62 ,81961 ,816 ,82777
64 ,85219 ,634 ,85853
61 ,96451 ,587 ,97038
65 ,90292 ,613 ,90905
63 ,94730 ,644 ,95374
66 ,86595 ,567 ,87162
68 ,82264 ,334 ,82598
69 ,77167 ,668 ,77835
70 ,76381 ,581 ,76962
72 ,75202 ,576 ,75778
71 ,82255 ,1099,83354
73 ,80149 ,839 ,80988
74 ,72200 ,696 ,72896
76 ,64956 ,567 ,65523
77 ,72654 ,628 ,73282
75 ,91277 ,578 ,91855
78 ,76717 ,629 ,77346
80 ,73649 ,761 ,74410
81 ,75312 ,642 ,75954
79 ,81445 ,663 ,82108
83 ,74320 ,483 ,74803
82 ,86070 ,450 ,86520
84 ,87766 ,459 ,88225
86 ,84359 ,617 ,84976
85 ,92840 ,415 ,93255
87 ,66201 ,400 ,66601
88 ,72737 ,600 ,73337
89 ,72187 ,487 ,72674
90 ,82795 ,649 ,83444
92 ,58999 ,463 ,59462
91 ,93608 ,624 ,94232
95 ,57343 ,382 ,57725
94 ,61740 ,398 ,62138
93 ,74861 ,705 ,75566
101,50702 ,402 ,51104
100,55637 ,432 ,56069
98 ,68422 ,489 ,68911
97 ,71183 ,714 ,71897
96 ,78920 ,631 ,79551
102,61772 ,467 ,62239
99 ,75812 ,561 ,76373
104,58688 ,443 ,59131
103,66919 ,836 ,67755
106,56747 ,382 ,57129
105,69814 ,484 ,70298
108,60947 ,404 ,61351
109,60927 ,436 ,61363
107,75639 ,585 ,76224
110,52312 ,392 ,52704
115,46138 ,392 ,46530
113,63954 ,589 ,64543
114,57613 ,406 ,58019
112,68322 ,594 ,68916
111,74354 ,623 ,74977
119,50645 ,420 ,51065
116,60599 ,470 ,61069
118,60928 ,482 ,61410
121,53153 ,372 ,53525
117,66534 ,606 ,67140
124,55781 ,580 ,56361
123,60134 ,416 ,60550
122,74101 ,565 ,74666
120,83633 ,450 ,84083
127,65453 ,545 ,65998
126,76521 ,617 ,77138
125,80750 ,590 ,81340