0 ,5095 ,3368,8463
1 ,5698 ,3154,8852
2 ,6504 ,3224,9728
4 ,8529 ,2054,10583
3 ,7133 ,3028,10161
5 ,9450 ,3355,12805
6 ,10640,3059,13699
7 ,11550,3168,14718
8 ,12373,3390,15763
9 ,13668,3350,17018
10,14809,3141,17950
11,15473,3148,18621
12,17860,3197,21057
13,17728,3620,21348
20,23898,2054,25952
18,24364,2937,27301
17,26915,3201,30116
14,33354,3155,36509
25,33837,3016,36853
22,35867,3024,38891
28,38722,3084,41806
15,41849,2958,44807
21,46273,3655,49928
19,45587,8412,53999
16,50935,3641,54576
23,51693,3449,55142
27,52120,3042,55162
29,53306,3028,56334
26,53588,2995,56583
24,53825,2938,56763
30,69299,3419,72718
31,70739,3173,73912