0 , 4392 , 3476 , 7868
2 , 5949 , 2499 , 8448
1 , 5224 , 3316 , 8540
3 , 6746 , 3278 , 10024
4 , 7704 , 3100 , 10804
5 , 8719 , 3120 , 11839
6 , 10078 , 3149 , 13227
7 , 10860 , 3215 , 14075
8 , 11734 , 3487 , 15221
10 , 14210 , 3171 , 17381
9 , 15082 , 3117 , 18199
11 , 17022 , 3219 , 20241
12 , 20054 , 3023 , 23077
18 , 22661 , 2412 , 25073
13 , 26957 , 2367 , 29324
19 , 28719 , 3084 , 31803
17 , 28969 , 3286 , 32255
14 , 29655 , 3043 , 32698
16 , 30433 , 3067 , 33500
23 , 31210 , 3055 , 34265
20 , 32953 , 3183 , 36136
21 , 38150 , 3448 , 41598
15 , 41033 , 3320 , 44353
30 , 46994 , 3403 , 50397
22 , 49961 , 3400 , 53361
29 , 51864 , 3276 , 55140
24 , 52922 , 3406 , 56328
27 , 59719 , 3202 , 62921
31 , 66864 , 3141 , 70005
26 , 69020 , 3216 , 72236
33 , 72684 , 3228 , 75912
32 , 85673 , 3145 , 88818
36 , 101674 , 3099 , 104773
57 , 104520 , 3176 , 107696
45 , 121764 , 2935 , 124699
62 , 135847 , 3046 , 138893
60 , 146586 , 3153 , 149739
59 , 155433 , 2936 , 158369
35 , 162224 , 3163 , 165387
34 , 164715 , 3160 , 167875
25 , 166308 , 3293 , 169601
38 , 168268 , 3036 , 171304
40 , 178511 , 3194 , 181705
37 , 185093 , 3167 , 188260
28 , 193906 , 2278 , 196184
41 , 201084 , 5743 , 206827
39 , 219644 , 5354 , 224998
50 , 225154 , 2097 , 227251
44 , 239122 , 3052 , 242174
43 , 243893 , 2950 , 246843
48 , 248365 , 3858 , 252223
52 , 253651 , 3122 , 256773
51 , 256367 , 3121 , 259488
49 , 263469 , 3101 , 266570
46 , 270962 , 3183 , 274145
47 , 273778 , 3187 , 276965
53 , 276130 , 3215 , 279345
42 , 278468 , 3027 , 281495
54 , 282831 , 3206 , 286037
55 , 286889 , 3207 , 290096
61 , 293801 , 3145 , 296946
63 , 297646 , 3007 , 300653
58 , 305800 , 3086 , 308886
56 , 312458 , 3262 , 315720